PDB,RES,CLASS,COMPLEX,RVALUE,RFREE,OCCUPANCY,BFACTOR,HYDROGENS,STRUCFAC,CHAINS,RESIDUES,NUCLEOTIDES,DATE,COMMENTS
5TFQ,1.1,HYDROLASE,N,0.116,0.134,Y,80.48,N,Y,A,273,0,26-SEP-16,NA
5TIF,0.97,HYDROLASE,N,0.123,0.137,Y,213.59,N,Y,A,182,0,02-OCT-16,NA
5TNV,1,ISOMERASE,N,NULL,0.137,Y,93.1,Y,Y,A,306,0,14-OCT-16,NA
5TOG,1.1,SIGNALINGPROTEIN,N,0.104,0.121,Y,32.6,Y,Y,A,75,0,17-OCT-16,NA
5TP0,1.3,HYDROLASE/HYDROLASEINHIBITOR,Y,0.119,0.137,Y,128.08,N,Y,A,221,0,19-OCT-16,NA
5TQJ,1.3,SIGNALINGPROTEIN,N,0.141,0.172,Y,47.87,N,Y,A,124,0,24-OCT-16,NA
5TWT,1.3,OXIDOREDUCTASE,N,0.135,0.145,N,51.25,Y,Y,A,291,0,14-NOV-16,NA
5TXJ,1.1,DENOVOPROTEIN,N,0.146,0.157,N,11.53,N,Y,AB,12,0,16-NOV-16,NA
5TZM,1.2,STRUCTURALPROTEIN,N,0.165,0.185,Y,50.3,N,Y,A,90,0,21-NOV-16,NA
5U3A,0.95,HYDROLASE,N,0.110,0.121,Y,42.67,Y,Y,A,495,0,01-DEC-16,NA
5U5O,1.1,CELLADHESION,N,0.183,0.211,Y,60.4,N,Y,A,287,0,07-DEC-16,NA
5U64,1.2,IMMUNESYSTEM,N,0.147,0.170,Y,94.01,Y,Y,B,114,0,07-DEC-16,NA
5U69,1.3,PROTEINBINDINGINHIBITOR,Y,0.134,0.152,Y,109.06,N,Y,A,358,0,07-DEC-16,NA
5UD9,1.3,IMMUNESYSTEM,N,0.180,0.188,N,107.15,Y,Y,H,432,0,23-DEC-16,NA
5UFY,1.1,TRANSFERASE,N,0.151,0.168,Y,92.37,Y,Y,A,179,0,06-JAN-17,NA
5UGG,1.2,HYDROLASE/INHIBITOR,N,0.165,0.176,Y,72.71,N,Y,A,246,0,08-JAN-17,NA
5ULB,1.3,SUGARBINDINGPROTEIN,N,0.112,0.153,Y,127.42,N,Y,A,331,0,24-JAN-17,NA
5UM2,1.1,TRANSPORTPROTEIN,N,0.122,0.139,Y,80.53,Y,Y,A,316,0,26-JAN-17,NA
5UQ6,1.2,HYDROLASE,Y,0.142,0.156,Y,77.79,Y,Y,A,301,0,06-FEB-17,NA
5UQZ,1.1,SUGARBINDINGPROTEIN,N,0.126,0.146,Y,54.48,N,Y,A,354,0,08-FEB-17,NA
5UUK,1.2,APOPTOSIS,Y,0.144,0.163,Y,148.81,Y,Y,A,174,0,17-FEB-17,NA
5UWZ,1.3,LYASE,N,0.140,0.167,Y,68.95,N,Y,A,219,0,21-FEB-17,NA
5V1K,1.2,RNA,N,NULL,0.168,N,0,N,Y,AB,0,20,02-MAR-17,NA
5V1L,1.2,RNA,N,NULL,0.153,N,0,N,Y,ABCD,0,44,02-MAR-17,NA
5V2H,1.1,RNA,N,0.137,0.157,N,0,N,Y,ABCD,0,24,04-MAR-17,NA
5V3N,1.3,HYDROLASE,Y,0.193,0.217,Y,75.1,Y,Y,A,142,0,07-MAR-17,NA
5V5C,1.3,STRUCTURALPROTEIN,N,0.224,0.266,N,49.96,Y,Y,A,6,0,14-MAR-17,NA
5VHG,1.3,PLANTPROTEIN,N,0.151,0.180,Y,112,Y,Y,A,150,0,13-APR-17,NA
5VI6,1.2,HYDROLASE/HYDROLASEINHIBITOR,Y,0.122,0.143,Y,61.27,Y,Y,A,355,0,14-APR-17,NA
5VNY,1.1,ENDOCYTOSISPROTEINBINDING,N,0.170,0.178,N,52.18,Y,Y,A,64,0,01-MAY-17,NA
5VSG,1.1,DENOVOPROTEIN,N,0.117,0.134,N,11.9,N,Y,A,4,0,11-MAY-17,NA
5VX5,1.3,VIRALPROTEIN,Y,0.154,0.167,Y,44.6,N,Y,A,161,0,23-MAY-17,NA
5VXQ,1,RNADNA,N,NULL,0.160,N,0,N,Y,NA,0,22,23-MAY-17,NA
5W0G,1.1,RNABINDINGPROTEIN/RNA,N,0.136,0.153,Y,76.35,Y,Y,A,84,0,30-MAY-17,NA
5W0H,1.1,RNABINDINGPROTEIN/RNA,N,0.154,0.168,Y,63.23,Y,Y,A,80,0,30-MAY-17,NA
5W98,1.2,BIOSYNTHETICPROTEIN,N,0.164,0.186,Y,79.74,N,Y,A,300,0,22-JUN-17,NA
5WGI,1.1,HYDROLASE/HYDROLASEINHIBITOR,N,0.107,0.126,Y,46.57,Y,Y,A,360,0,14-JUL-17,NA
5WHN,1.1,PROTEINFIBRIL,Y,0.136,0.160,Y,8.39,N,Y,A,6,0,17-JUL-17,NA
5WHP,1,PROTEINFIBRIL,N,0.087,0.093,N,6.3,N,Y,A,6,0,17-JUL-17,NA
5WIA,1,PROTEINFIBRIL,Y,0.157,0.181,N,15.34,N,Y,A,6,0,18-JUL-17,NA
5WIQ,1.3,PROTEINFIBRIL,Y,0.153,0.168,N,7.89,N,Y,AB,14,0,19-JUL-17,NA
5WKB,1,PROTEINFIBRIL,N,0.225,0.270,N,14.55,Y,Y,A,6,0,24-JUL-17,NA
5WSQ,1.1,DNA,N,0.156,0.175,N,0,N,Y,AB,0,16,08-DEC-16,NA
5X2E,1.3,CELLADHESION,N,0.183,0.216,N,59.69,N,Y,A,80,0,31-JAN-17,NA
5X9L,0.9,PLANTPROTEIN,N,NULL,0.129,Y,99.04,Y,Y,A,207,0,08-MAR-17,NA
5XBU,1,HYDROLASE,N,0.126,0.144,Y,38.78,N,Y,A,179,0,21-MAR-17,NA
5XCT,1.2,IMMUNESYSTEM,N,0.154,0.185,Y,91.99,N,Y,A,327,0,23-MAR-17,NA
5XCY,1.2,HYDROLASE,N,0.139,0.158,Y,30.97,N,Y,A,358,0,24-MAR-17,NA
5XEC,1.1,ELECTRONTRANSPORT,N,0.176,0.197,Y,43.05,N,Y,C,162,0,04-APR-17,NA
5XJZ,0.98,DNA,Y,0.124,0.131,N,0,N,Y,AB,0,16,04-MAY-17,NA
5XQV,0.97,ANTIFREEZEPROTEIN,N,0.130,0.158,Y,28.54,Y,Y,A,66,0,07-JUN-17,NA
5XSG,0.73,RNABINDINGPROTEIN,N,0.263,0.289,N,68.42,Y,Y,A,6,0,14-JUN-17,NA
5XVT,0.85,TRANSFERASE,Y,0.133,0.139,Y,31.46,N,Y,A,675,0,28-JUN-17,NA
5XW2,1.3,BIOSYNTHETICPROTEIN,N,0.169,0.185,N,110.3,N,Y,A,375,0,29-JUN-17,NA
5Y1F,1.3,OXIDOREDUCTASE,N,0.158,0.181,Y,63.43,N,Y,A,311,0,20-JUL-17,NA
5Y4Z,1.3,HYDROLASE,Y,0.193,0.216,Y,69.72,N,Y,A,440,0,06-AUG-17,NA
5Y90,1.3,TRANSFERASE,N,0.129,0.167,Y,267.31,N,Y,A,304,0,22-AUG-17,NA
5YC6,1.2,HYDROLASE/HYDROLASEINHIBITOR,Y,0.198,0.228,N,49.76,N,Y,U,227,0,06-SEP-17,NA
5YCE,0.77,OXYGENSTORAGE,N,0.145,0.162,Y,28.05,N,Y,A,151,0,07-SEP-17,NA
5YDE,1,TRANSCRIPTION,N,0.120,0.139,Y,46.28,Y,Y,A,111,0,13-SEP-17,NA
5YH4,1.3,HYDROLASEINHIBITOR,N,0.175,0.188,Y,39.67,N,Y,A,179,0,27-SEP-17,NA
5YOB,1.1,ELECTRONTRANSPORT,N,0.167,0.177,Y,76.66,N,Y,A,148,0,27-OCT-17,NA
5YSX,1.2,CELLADHESION,N,0.155,0.167,Y,115.06,Y,Y,A,309,0,16-NOV-17,NA
5YVK,1.3,TRANSFERASE,N,0.166,0.187,Y,118.5,N,Y,A,198,0,26-NOV-17,NA
5Z37,1.3,HYDROLASE,N,0.157,0.179,Y,68.09,N,Y,A,246,0,05-JAN-18,NA
5Z3E,1.1,HYDROLASE,N,0.108,0.118,Y,153.55,Y,Y,A,371,0,05-JAN-18,NA
5Z42,1.3,DNABINDINGPROTEIN,N,0.191,0.204,N,48.83,N,Y,A,102,0,10-JAN-18,NA
5Z95,1.2,HYDROLASE,N,0.130,0.143,Y,67.39,N,Y,A,268,0,02-FEB-18,NA
5ZAT,1.1,DNA,N,0.157,0.181,N,0,N,Y,AB,0,18,08-FEB-18,NA
5ZCK,1.3,PROTEINFIBRIL,N,0.139,0.153,N,11.13,N,Y,NA,4,0,18-FEB-18,NA
5ZGL,0.95,RNABINDINGPROTEIN,N,0.102,0.121,N,24.19,Y,Y,NA,14,0,09-MAR-18,NA
5ZHZ,1.2,DNABINDINGPROTEIN,N,0.140,0.159,N,41.32,N,Y,A,252,0,13-MAR-18,NA
5ZIM,1.3,PROTONTRANSPORT,N,NULL,0.148,Y,65.35,N,Y,A,228,0,16-MAR-18,NA
5ZRC,1.1,HYDROLASE,N,0.144,0.172,Y,217.78,N,Y,A,124,0,24-APR-18,NA
5ZRQ,1.1,HYDROLASE,N,0.122,0.142,Y,39.05,N,Y,A,262,0,25-APR-18,NA
5ZW7,1.3,BIOSYNTHETICPROTEIN,Y,0.114,0.127,Y,74.47,N,Y,A,383,0,14-MAY-18,NA
5ZX8,1,HYDROLASE,N,0.129,0.143,Y,116.21,N,Y,A,186,0,18-MAY-18,NA
5ZXE,1.3,CELLCYCLE,N,0.172,0.201,Y,144.89,N,Y,NA,130,0,19-MAY-18,NA
6A9S,1.2,VIRALPROTEIN,N,0.108,0.130,Y,74.89,N,Y,A,342,0,16-JUL-18,NA
6AFM,1.3,HYDROLASE,N,0.151,0.168,Y,49.54,N,Y,A,268,0,08-AUG-18,NA
6AID,1.3,HYDROLASE,N,0.135,0.165,N,61.33,N,Y,A,261,0,22-AUG-18,NA
6ANM,0.64,DENOVOPROTEIN,N,0.086,0.090,N,0,N,Y,A,0,0,14-AUG-17,NA
6ANN,0.76,DENOVOPROTEIN,N,0.144,0.157,N,0,N,Y,ABCDE,0,0,14-AUG-17,NA
6AO9,1.1,LYASE,N,0.188,0.195,Y,53.09,N,Y,A,171,0,15-AUG-17,NA
6APO,1.2,IMMUNESYSTEM,N,0.149,0.173,Y,35.92,N,Y,A,116,0,17-AUG-17,NA
6AQT,1.1,DNA,N,0.195,0.231,N,0,N,Y,ABCDEF,0,36,21-AUG-17,NA
6AQV,1.3,DNA,N,0.132,0.147,N,0,N,Y,ABCDEF,0,36,21-AUG-17,NA
6AQW,1.3,DNA,N,0.169,0.184,N,0,N,Y,ABCDEFGH,0,48,21-AUG-17,NA
6AR0,1.1,SIGNALINGPROTEIN,N,0.164,0.179,N,47.98,Y,Y,A,138,0,21-AUG-17,NA
6AT0,1.3,TRANSCRIPTION,N,0.242,0.260,Y,95.3,N,Y,A,57,0,27-AUG-17,NA
6AT8,1.1,LIPIDBINDINGPROTEIN,N,0.127,0.149,Y,59.36,Y,Y,A,133,0,28-AUG-17,NA
6AVX,1.3,HYDROLASE,N,0.151,0.166,Y,71.21,Y,Y,A,208,0,04-SEP-17,NA
6AXZ,0.75,PROTEINFIBRIL,N,0.243,0.246,N,17.71,Y,Y,A,9,0,07-SEP-17,NA
6B00,0.9,LYASE,N,0.121,0.144,Y,115.8,Y,Y,A,263,0,13-SEP-17,NA
6B17,1.3,DENOVOPROTEIN,N,0.133,0.148,Y,46.17,N,Y,ABEFDC,72,0,17-SEP-17,NA
6B26,1.2,PROTEINBINDING,N,0.153,0.169,Y,48.17,N,Y,A,117,0,19-SEP-17,NA
6B8F,1.1,OXIDOREDUCTASE,N,0.092,0.103,Y,27.8,Y,Y,A,172,0,07-OCT-17,NA
6BG3,1.1,HYDROLASELIGASE/INHIBITOR,N,0.157,0.174,Y,66.86,Y,Y,A,366,0,27-OCT-17,NA
6BGY,1.2,OXIDOREDUCTASE/INHIBITOR,N,0.167,0.193,Y,102.07,N,Y,A,297,0,29-OCT-17,NA
6BHD,1.3,TRANSFERASE,N,0.149,0.183,Y,106.7,N,Y,A,227,0,30-OCT-17,NA
6BIO,1.2,HYDROLASE,N,0.165,0.192,Y,46.26,Y,Y,NA,278,0,02-NOV-17,NA
6BN3,1.3,HYDROLASE,N,0.169,0.214,Y,74.95,N,Y,A,267,0,16-NOV-17,NA
6BO0,1.2,OXIDOREDUCTASE,N,0.124,0.155,Y,67.33,N,Y,A,198,0,17-NOV-17,NA
6BQA,1,GENEREGULATION,Y,0.163,0.171,N,53.99,N,Y,A,102,0,27-NOV-17,NA
6BTK,1.1,PROTEINFIBRIL,N,0.141,0.162,N,39.73,N,Y,A,9,0,06-DEC-17,NA
6BWZ,1.1,PROTEINFIBRIL,Y,0.143,0.165,N,6.96,N,Y,A,6,0,15-DEC-17,NA
6BXD,1.1,IMMUNESYSTEM,N,0.177,0.179,Y,76.75,N,Y,A,192,0,18-DEC-17,NA
6BXV,1.1,PROTEINFIBRIL,Y,0.138,0.148,N,15.94,N,Y,A,8,0,19-DEC-17,NA
6BXX,1.1,PROTEINFIBRIL,Y,0.064,0.087,N,3.06,Y,Y,A,6,0,19-DEC-17,NA
6BZM,0.9,PROTEINFIBRIL,Y,0.230,0.264,N,59.41,Y,Y,AB,16,0,24-DEC-17,NA
6BZP,1.1,PROTEINFIBRIL,Y,0.223,0.255,Y,14.4,Y,Y,AB,12,0,25-DEC-17,NA
6C1X,1.1,ISOMERASE,N,0.144,0.172,Y,41.59,Y,Y,A,127,0,05-JAN-18,NA
6C1Z,1.3,LIPIDBINDINGPROTEIN,N,0.191,0.210,N,99.19,Y,Y,A,138,0,05-JAN-18,NA
6C3T,1,PROTEINFIBRIL,N,0.111,0.124,N,10.12,N,Y,AB,12,0,10-JAN-18,NA
6C4Q,1.2,TRANSPORTPROTEIN,N,0.130,0.145,Y,52.82,N,Y,A,82,0,12-JAN-18,NA
6CAF,1.3,PLANTPROTEIN,N,0.097,0.128,Y,216.73,N,Y,A,288,0,30-JAN-18,NA
6CAX,1.3,HYDROLASE/HYDROLASEINHIBITOR,Y,0.160,0.171,Y,46.02,N,Y,A,300,0,01-FEB-18,NA
6CB9,1.1,PROTEINFIBRIL,Y,0.199,0.243,Y,20.2,Y,Y,A,6,0,02-FEB-18,NA
6CBU,1.2,TRANSPORTPROTEIN,N,0.144,0.153,Y,37.4,N,Y,A,96,0,05-FEB-18,NA
6CEW,1.2,PROTEINFIBRIL,Y,0.199,0.218,Y,18.99,N,Y,AB,12,0,12-FEB-18,NA
6CF4,0.75,PROTEINFIBRIL,N,0.235,0.251,Y,170.86,Y,Y,A,5,0,13-FEB-18,NA
6CKP,1.1,ELECTRONTRANSPORT,N,0.142,0.161,Y,39.4,N,Y,A,119,0,28-FEB-18,NA
6CLC,1,PROTEINFIBRIL,N,0.176,0.159,N,4.32,N,Y,A,7,0,02-MAR-18,NA
6CLD,1,PROTEINFIBRIL,N,0.220,0.213,N,7.99,N,Y,A,7,0,02-MAR-18,NA
6CLE,1,PROTEINFIBRIL,N,0.245,0.244,N,8.14,N,Y,A,7,0,02-MAR-18,NA
6CLF,1.1,PROTEINFIBRIL,N,0.268,0.293,N,8.73,N,Y,A,7,0,02-MAR-18,NA
6CLI,1,PROTEINFIBRIL,N,0.192,0.196,N,3.42,N,Y,A,7,0,02-MAR-18,NA
6CLJ,1,PROTEINFIBRIL,N,0.204,0.196,N,5.36,N,Y,A,7,0,02-MAR-18,NA
6CLK,1,PROTEINFIBRIL,N,0.261,0.267,N,6.15,N,Y,A,7,0,02-MAR-18,NA
6CLL,1,PROTEINFIBRIL,N,0.249,0.280,N,7.81,N,Y,A,7,0,02-MAR-18,NA
6CLM,1,PROTEINFIBRIL,N,0.231,0.255,N,8.52,N,Y,A,7,0,02-MAR-18,NA
6CLN,1.1,PROTEINFIBRIL,N,0.217,0.221,N,10.74,N,Y,A,7,0,02-MAR-18,NA
6CLO,1.1,PROTEINFIBRIL,N,0.266,0.268,N,4.94,N,Y,A,7,0,02-MAR-18,NA
6CLP,1.2,PROTEINFIBRIL,N,0.243,0.277,N,9.67,N,Y,A,7,0,02-MAR-18,NA
6CLQ,1.2,PROTEINFIBRIL,N,0.238,0.262,N,9.64,N,Y,A,7,0,02-MAR-18,NA
6CNW,0.92,IMMUNESYSTEM,N,0.126,0.139,Y,33.27,Y,Y,A,116,0,09-MAR-18,NA
6CQ3,1.3,DNA,N,0.151,0.189,N,0,N,Y,AB,0,24,14-MAR-18,NA
6CWK,1.3,IMMUNESYSTEM,N,0.156,0.176,Y,122,Y,Y,A,129,0,30-MAR-18,NA
6CWM,1.1,SUGARBINDINGPROTEIN,N,0.132,0.159,Y,79.16,N,Y,A,171,0,30-MAR-18,NA
6DCM,1,BLOODCLOTTING,N,0.142,0.157,Y,60.06,N,Y,A,85,0,07-MAY-18,NA
6DDM,1.3,IMMUNESYSTEM,N,0.189,0.205,Y,43.78,N,Y,A,514,0,10-MAY-18,NA
6DF4,1.3,TRANSCRIPTION/INHIBITOR,Y,0.172,0.187,Y,71.39,N,Y,A,134,0,14-MAY-18,NA
6DGA,1.2,UNKNOWNFUNCTION,N,0.164,0.193,Y,92.58,Y,Y,A,95,0,17-MAY-18,NA
6DIX,1,PROTEINFIBRIL,N,0.105,0.125,Y,29.95,Y,Y,ABCD,24,0,23-MAY-18,NA
6DIY,0.9,PROTEINFIBRIL,N,0.099,0.120,Y,12.37,Y,Y,A,5,0,24-MAY-18,NA
6DJ0,1.3,PROTEINFIBRIL,N,0.186,0.218,Y,14.58,N,Y,NA,12,0,24-MAY-18,NA
6DKY,1.2,UNKNOWNFUNCTION,N,0.199,0.223,N,20.1,N,Y,AB,16,0,31-MAY-18,NA
6DKZ,0.99,PLANTPROTEIN,N,0.173,0.174,N,9.5,Y,Y,A,8,0,31-MAY-18,NA
6DL0,1.2,PLANTPROTEIN,N,0.121,0.126,N,15.96,Y,Y,A,8,0,31-MAY-18,NA
6DL1,1,PLANTPROTEIN,N,0.194,0.211,N,8.43,Y,Y,A,8,0,31-MAY-18,NA
6DOP,1.3,HYDROLASE/DNA/RNA,Y,0.163,0.178,Y,100.17,Y,Y,A,135,12,09-JUN-18,NA
6DQH,1.1,HYDROLASE,N,0.179,0.196,Y,51.85,Y,Y,A,250,0,11-JUN-18,NA
6DTV,1.1,REPLICATION,N,0.125,0.137,Y,60.79,Y,Y,A,184,0,18-JUN-18,NA
6DY5,1.3,DNA,Y,0.216,0.254,N,0,N,Y,AB,0,20,01-JUL-18,NA
6E0O,1.3,TRANSFERASE/RNA,N,0.143,0.164,Y,55.78,Y,Y,A,273,2,06-JUL-18,NA
6E4D,1.3,METALBINDINGPROTEIN,N,0.168,0.188,N,105.37,Y,Y,A,514,0,17-JUL-18,NA
6E6O,0.7,SIGNALINGPROTEIN,N,0.166,0.184,Y,33.31,N,Y,A,40,0,25-JUL-18,NA
6E7E,1.1,PROTEINBINDING,N,0.142,0.169,N,50.85,N,Y,A,169,0,26-JUL-18,NA
6EEX,1.1,PROTEINFIBRIL,N,0.062,0.069,N,3.5,Y,Y,A,6,0,15-AUG-18,NA
6EEY,1.1,STRUCTURALPROTEIN,N,0.160,0.182,N,37.7,Y,Y,A,94,0,15-AUG-18,NA
6EF7,1,SUGARBINDINGPROTEIN,N,0.126,0.141,Y,42.34,Y,Y,A,124,0,16-AUG-18,NA
6EFN,1.3,OXIDOREDUCTASE,N,0.145,0.169,Y,77.58,N,Y,A,383,0,16-AUG-18,NA
6EH4,1.3,IMMUNESYSTEM,N,0.160,0.191,Y,81.43,N,Y,D,448,0,12-SEP-17,NA
6EIO,0.84,ANTIFREEZEPROTEIN,N,0.116,0.128,Y,96.76,Y,Y,A,222,0,19-SEP-17,NA
6EKG,1.1,METALBINDINGPROTEIN,N,0.155,0.172,Y,61.26,N,Y,Y,121,0,26-SEP-17,NA
6EKZ,1.1,OXIDOREDUCTASE,N,0.159,0.163,Y,47.54,N,Y,A,325,0,27-SEP-17,NA
6ELM,1.1,STRUCTURALGENOMICS,N,0.140,0.168,Y,61.34,Y,Y,A,98,0,29-SEP-17,NA
6ELV,1.1,OXIDOREDUCTASE,N,0.148,0.161,Y,35.33,N,Y,A,134,0,29-SEP-17,NA
6ELW,1.3,OXIDOREDUCTASE,N,0.125,0.155,Y,51.2,N,Y,NA,164,0,29-SEP-17,NA
6ENP,1,HYDROLASE,N,0.123,0.145,Y,74.44,Y,Y,A,128,0,05-OCT-17,NA
6ENS,1.3,SIGNALINGPROTEIN,N,0.127,0.168,Y,48.92,Y,Y,A,185,0,06-OCT-17,NA
6EQE,0.92,HYDROLASE,N,0.101,0.110,Y,55.95,Y,Y,A,265,0,12-OCT-17,NA
6ESM,1.1,HYDROLASE,Y,0.157,0.172,Y,47,N,Y,A,158,0,23-OCT-17,NA
6ET6,1.2,ANTIMICROBIALPROTEIN,N,0.149,0.169,Y,104.76,N,Y,A,149,0,25-OCT-17,NA
6ETL,0.85,HYDROLASE,N,NULL,0.122,Y,113.02,Y,Y,A,124,0,27-OCT-17,NA
6EUW,1,RNABINDINGPROTEIN,N,0.141,0.164,Y,67.35,N,Y,A,156,0,31-OCT-17,NA
6EVG,1.1,OXIDOREDUCTASE,N,0.126,0.149,N,54.36,N,Y,A,444,0,01-NOV-17,NA
6EVH,0.9,ANTIBIOTIC,N,NULL,NULL,Y,11.74,Y,Y,A,4,0,01-NOV-17,NA
6EXX,1.1,RNABINDINGPROTEIN,N,0.144,0.163,Y,39.71,Y,Y,A,79,0,10-NOV-17,NA
6EXZ,1.3,TRANSPORTPROTEIN,N,0.171,0.207,Y,70.3,Y,Y,A,69,0,10-NOV-17,NA
6EY1,1.2,OXIDOREDUCTASE,N,0.123,0.138,Y,85.41,N,Y,A,211,0,10-NOV-17,NA
6F8B,1.3,HYDROLASE,N,0.144,0.159,N,53.25,N,Y,A,298,0,12-DEC-17,NA
6F9O,1.1,HYDROLASE,N,0.111,0.132,Y,34.01,N,Y,A,309,0,15-DEC-17,NA
6FC0,1.3,TRANSLATION,Y,0.165,0.201,Y,90.59,Y,Y,A,269,0,20-DEC-17,NA
6FEX,1.3,TRANSFERASE,N,0.139,0.174,Y,92.79,Y,Y,A,289,0,03-JAN-18,NA
6FF1,1.3,CHAPERONE,N,0.144,0.172,Y,103.68,N,Y,A,69,0,03-JAN-18,NA
6FG4,1.1,PROTEINFIBRIL,N,0.163,0.194,Y,14.57,N,Y,A,6,0,09-JAN-18,NA
6FG8,1.3,PROTEINBINDING,Y,0.153,0.184,Y,91.28,N,Y,A,377,0,10-JAN-18,NA
6FGG,1.1,TRANSCRIPTION,Y,0.147,0.155,Y,47.99,Y,Y,A,101,0,10-JAN-18,NA
6FI2,1.2,LYASE,N,0.140,0.166,Y,70.47,N,Y,A,375,0,16-JAN-18,NA
6FIH,1.1,PLANTPROTEIN,N,0.160,0.183,Y,86.36,N,Y,A,379,0,18-JAN-18,NA
6FJ7,1.1,PROTEINBINDING,N,0.155,0.195,Y,58.13,N,Y,A,80,0,21-JAN-18,NA
6FJN,0.97,VIRALPROTEIN,N,0.183,0.195,Y,70.57,N,Y,A,184,0,22-JAN-18,NA
6FM7,1,HYDROLASE,N,0.117,0.136,Y,26.88,N,Y,A,356,0,30-JAN-18,NA
6FMB,1.3,RNABINDINGPROTEIN,N,0.145,0.176,Y,48.54,N,Y,A,98,0,30-JAN-18,NA
6FMC,0.9,SIGNALINGPROTEIN,Y,0.110,0.132,Y,62.75,N,Y,A,158,0,30-JAN-18,NA
6FNK,1,TRANSFERASE,N,0.196,0.220,Y,97.84,N,Y,A,274,0,04-FEB-18,NA
6FRE,1.2,SPLICING,N,0.176,0.188,Y,131.3,Y,Y,A,154,0,15-FEB-18,NA
6FSG,1.3,ELECTRONTRANSPORT,N,0.152,0.171,Y,39.55,Y,Y,A,147,0,19-FEB-18,NA
6FSN,1.2,TRANSFERASE,N,0.211,0.227,Y,126.1,Y,Y,A,276,0,19-FEB-18,NA
6FT2,1.3,TRANSPORTPROTEIN,Y,0.181,0.202,Y,96.02,N,Y,A,236,0,20-FEB-18,NA
6FTF,1.1,SIGNALINGPROTEIN,N,0.151,0.160,Y,82.36,Y,Y,B,291,0,21-FEB-18,NA
6FUC,1.2,TRANSFERASE,N,0.139,0.169,Y,153.42,Y,Y,A,270,0,26-FEB-18,NA
6FVI,1,CELLCYCLE,N,0.137,0.152,Y,76.38,Y,Y,A,139,0,02-MAR-18,NA
6FYJ,1.3,OXIDOREDUCTASE,Y,0.174,0.193,Y,55.87,N,Y,A,417,0,12-MAR-18,NA
6GBI,1.3,STRUCTURALPROTEIN,N,0.162,0.165,Y,57.45,N,Y,A,104,0,14-APR-18,NA
6GEH,1.1,METALTRANSPORT,N,0.146,0.174,Y,59.58,Y,Y,A,256,0,26-APR-18,NA
6GG1,1.3,CYTOKINE,N,0.168,0.183,Y,84.12,N,Y,A,145,0,02-MAY-18,NA
6GGP,1,TRANSPORTPROTEIN,N,0.138,0.171,Y,37.12,N,Y,NA,212,0,03-MAY-18,NA
6GHT,1.1,TRANSPORTPROTEIN,Y,0.161,0.187,Y,134.04,N,Y,A,261,0,09-MAY-18,NA
6GKE,1.1,SUGARBINDINGPROTEIN,Y,0.118,0.128,Y,41.26,N,Y,A,309,0,19-MAY-18,NA
6GLD,1.1,DNA,N,0.150,0.158,N,0,N,Y,B,0,10,23-MAY-18,NA
6GLH,1.2,HYDROLASE,Y,0.194,0.201,Y,52.94,N,Y,A,154,0,23-MAY-18,NA
6GNA,1.3,OXIDOREDUCTASE,N,0.177,0.201,Y,128.48,Y,Y,A,284,0,30-MAY-18,NA
6GPU,1.2,FLAVOPROTEIN,N,0.134,0.164,Y,60.18,N,Y,A,115,0,07-JUN-18,NA
6GUX,1.3,PROTONTRANSPORT,N,0.141,0.172,Y,79,Y,Y,A,240,0,19-JUN-18,NA
6GV3,1.2,TRANSFERASE,N,0.192,0.216,Y,46.33,N,Y,A,156,0,20-JUN-18,NA
6GVD,1.2,HYDROLASE,Y,0.151,0.188,Y,112.59,N,Y,A,531,0,20-JUN-18,NA
6GX2,1.1,TRANSFERASE,Y,0.113,0.134,Y,56.61,N,Y,NA,297,0,26-JUN-18,NA
6GY5,1.1,LIGASE,Y,0.154,0.172,Y,59.02,N,Y,A,296,0,28-JUN-18,NA
6GZ8,1,STRUCTURALPROTEIN,N,0.135,0.154,Y,113.98,Y,Y,A,133,0,03-JUL-18,NA
6H0M,1.3,OXIDOREDUCTASE,Y,0.127,0.147,Y,43.1,Y,Y,A,257,0,10-JUL-18,NA
6H10,1.1,OXIDOREDUCTASE,N,0.121,0.133,Y,75.22,N,Y,A,330,0,10-JUL-18,NA
6H17,1.3,CYTOSOLICPROTEIN,N,NULL,0.163,Y,84.87,Y,Y,A,193,0,11-JUL-18,NA
6H26,1.3,ISOMERASE,N,0.153,0.187,Y,109.98,Y,Y,A,243,0,13-JUL-18,NA
6H40,1.1,TRANSFERASE,N,0.109,0.120,Y,107.31,Y,Y,A,220,0,20-JUL-18,NA
6HAV,1.1,OXIDOREDUCTASE,N,0.119,0.134,Y,64.45,N,Y,A,342,0,08-AUG-18,NA
6HER,1.2,PROTEINBINDING,Y,0.170,0.195,Y,135.83,N,Y,A,227,0,20-AUG-18,NA
6HFQ,1.1,BIOSYNTHETICPROTEIN,N,0.126,0.137,Y,73.35,Y,Y,A,361,0,21-AUG-18,NA
6HHM,1.2,HYDROLASE,N,0.136,0.153,Y,79.62,Y,Y,A,459,0,28-AUG-18,NA
6HMQ,0.97,TRANSFERASE,N,0.120,0.132,Y,58.61,Y,Y,A,327,0,12-SEP-18,NA
6HPH,1.1,HYDROLASE,Y,0.129,0.163,Y,160.84,N,Y,A,418,0,20-SEP-18,NA
